Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units","Bulk GTIN"
Toledo,Weekly,"2022-10-09 00:00:00",Organic,1.701295045,4056.89,19.87,500.75,0.00,1954.92,,,,1581.35
West,Weekly,"2022-11-06 00:00:00",Organic,1.763336996,247961.14,32457.09,25115.18,6.85,59797.69,,,,130584.32
West,Weekly,"2022-10-30 00:00:00",Organic,1.847538256,221523.02,29417.64,21239.16,5.95,58887.92,,,,111972.36
West,Weekly,"2022-10-23 00:00:00",Organic,1.812185507,224678.89,30525.22,17619.40,4.56,58797.47,,,,117732.23
West,Weekly,"2022-10-16 00:00:00",Organic,1.863334364,238951.82,31951.02,20607.08,1.10,56629.79,,,,129762.84
West,Weekly,"2022-10-09 00:00:00",Organic,1.921296105,237479.26,22893.87,20299.39,13.23,61861.73,,,,132411.04
"West Tex/New Mexico",Weekly,"2022-11-06 00:00:00",Organic,1.120716449,26121.74,837.46,116.60,0.00,19305.74,,,,5861.95
"West Tex/New Mexico",Weekly,"2022-10-30 00:00:00",Organic,0.998470957,26482.82,616.35,80.57,0.00,21209.64,,,,4576.27
"West Tex/New Mexico",Weekly,"2022-10-23 00:00:00",Organic,1.010408537,31556.45,631.40,113.02,0.00,19996.91,,,,10815.12
"West Tex/New Mexico",Weekly,"2022-10-16 00:00:00",Organic,1.020617988,34781.87,614.37,151.10,0.00,18804.30,,,,15212.10
"West Tex/New Mexico",Weekly,"2022-10-09 00:00:00",Organic,1.347204684,38079.15,851.11,77.78,0.00,22696.24,,,,14454.01
Wichita,Weekly,"2022-11-06 00:00:00",Organic,1.603363485,1847.69,995.99,10.66,0.00,841.05,,,,0.00
Wichita,Weekly,"2022-10-30 00:00:00",Organic,1.707983495,1509.44,961.95,3.20,0.00,544.29,,,,0.00
Wichita,Weekly,"2022-10-23 00:00:00",Organic,1.674330261,1698.33,1030.22,3.20,0.00,664.91,,,,0.00
Wichita,Weekly,"2022-10-16 00:00:00",Organic,1.605431464,2203.71,1175.38,10.67,0.00,974.40,,,,43.27
Wichita,Weekly,"2022-10-09 00:00:00",Organic,1.631973417,2348.62,1234.63,7.47,0.00,973.35,,,,133.17
"Total U.S.",Weekly,"2022-11-06 00:00:00",Organic,1.522697958,1624226.62,113298.26,82602.18,99.40,1020648.63,,,,407578.15
"Total U.S.",Weekly,"2022-10-30 00:00:00",Organic,1.542462864,1552830.73,102912.71,80861.27,59.44,994980.67,,,,374016.65
"Total U.S.",Weekly,"2022-10-23 00:00:00",Organic,1.562623744,1562130.60,109116.25,85330.78,54.19,948393.11,,,,419236.27
"Total U.S.",Weekly,"2022-10-16 00:00:00",Organic,1.615487583,1574884.21,114772.80,98975.32,44.59,916943.23,,,,444148.28
"Total U.S.",Weekly,"2022-10-09 00:00:00",Organic,1.627960458,1592346.74,93562.30,84130.31,529.20,987087.17,,,,427037.76
Albany,Weekly,"2022-12-04 00:00:00",Conventional,1.015611909,122906.25,13211.79,82900.24,10.92,18459.69,,,,8323.61
Albany,Weekly,"2022-11-27 00:00:00",Conventional,1.078278458,88569.83,7414.83,56798.67,10.14,17165.89,,,,7180.30
Albany,Weekly,"2022-11-20 00:00:00",Conventional,1.079395944,100012.73,9399.77,63819.21,29.23,19954.96,,,,6809.56
Albany,Weekly,"2022-11-13 00:00:00",Conventional,1.094756487,118331.04,11648.45,81353.31,19.92,19092.06,,,,6217.30
Atlanta,Weekly,"2022-12-04 00:00:00",Conventional,1.064263670,666850.70,266364.26,36299.65,587.49,89164.23,,,,274435.07
Atlanta,Weekly,"2022-11-27 00:00:00",Conventional,1.033594966,556626.40,228549.76,22204.90,325.73,77219.20,,,,228326.80
Atlanta,Weekly,"2022-11-20 00:00:00",Conventional,1.050000813,590930.26,232737.44,27004.50,433.48,74864.87,,,,255889.97
Atlanta,Weekly,"2022-11-13 00:00:00",Conventional,1.029129373,673999.81,276767.78,34356.77,1376.31,75803.34,,,,285695.61
Baltimore/Washington,Weekly,"2022-12-04 00:00:00",Conventional,1.387033606,739666.09,119465.08,260439.15,1089.28,302185.65,,,,56486.92
Baltimore/Washington,Weekly,"2022-11-27 00:00:00",Conventional,1.362444811,717422.54,102365.40,256193.31,861.46,302648.70,,,,55353.67
Baltimore/Washington,Weekly,"2022-11-20 00:00:00",Conventional,1.199034424,828826.27,118794.89,322920.19,1352.57,338939.68,,,,46818.94
Baltimore/Washington,Weekly,"2022-11-13 00:00:00",Conventional,1.124345812,908997.55,131037.42,315415.67,1869.34,408351.13,,,,52323.99
Birmingham/Montgomery,Weekly,"2022-12-04 00:00:00",Conventional,0.992973639,277496.73,132346.45,5434.32,113.97,48690.83,,,,90911.16
Birmingham/Montgomery,Weekly,"2022-11-27 00:00:00",Conventional,1.002629315,241456.42,119774.53,4744.42,45.87,42783.36,,,,74108.24
Birmingham/Montgomery,Weekly,"2022-11-20 00:00:00",Conventional,0.988155459,254025.71,119310.14,5299.23,77.01,48761.96,,,,80577.37
Birmingham/Montgomery,Weekly,"2022-11-13 00:00:00",Conventional,0.995376879,285360.35,140146.87,5460.01,195.59,53177.14,,,,86380.75
Boise,Weekly,"2022-12-04 00:00:00",Conventional,0.978843384,100640.14,22456.86,7777.61,233.99,19707.44,,,,50464.24
Boise,Weekly,"2022-11-27 00:00:00",Conventional,0.879836082,93254.75,23197.78,4205.75,116.67,31442.78,,,,34291.76
Boise,Weekly,"2022-11-20 00:00:00",Conventional,1.047342255,89436.43,24549.59,4818.48,137.52,18878.07,,,,41052.77
Boise,Weekly,"2022-11-13 00:00:00",Conventional,0.858207093,123587.94,24175.41,7929.34,115.99,40705.77,,,,50661.43
Boston,Weekly,"2022-12-04 00:00:00",Conventional,1.100527645,678154.20,34901.43,375075.23,44.04,212161.86,,,,55971.63
Boston,Weekly,"2022-11-27 00:00:00",Conventional,1.424235154,419311.35,22554.61,235309.49,26.16,114443.41,,,,46977.69
Boston,Weekly,"2022-11-20 00:00:00",Conventional,1.443101689,491640.68,32419.49,273011.66,43.45,129733.12,,,,56432.96
Boston,Weekly,"2022-11-13 00:00:00",Conventional,1.424842042,515049.04,32236.62,283038.17,81.76,139624.18,,,,60068.31
Buffalo/Rochester,Weekly,"2022-12-04 00:00:00",Conventional,1.126387387,158573.17,17813.19,46364.18,1611.45,86948.29,,,,5836.06
Buffalo/Rochester,Weekly,"2022-11-27 00:00:00",Conventional,1.153387243,129425.71,15908.41,37499.13,1557.50,69875.89,,,,4584.78
Buffalo/Rochester,Weekly,"2022-11-20 00:00:00",Conventional,1.157418289,159037.00,20864.04,46245.85,1298.67,85197.67,,,,5430.78
Buffalo/Rochester,Weekly,"2022-11-13 00:00:00",Conventional,1.096538614,187774.16,44871.93,48973.58,1344.60,87313.36,,,,5270.69
Charlotte,Weekly,"2022-12-04 00:00:00",Conventional,1.154474040,295964.07,116502.15,35492.86,510.77,107450.89,,,,36007.40
Charlotte,Weekly,"2022-11-27 00:00:00",Conventional,1.235068850,259161.92,91909.03,36276.06,491.44,102621.01,,,,27864.39
Charlotte,Weekly,"2022-11-20 00:00:00",Conventional,1.227520869,274439.79,90102.63,38571.29,739.85,112075.67,,,,32950.35
Charlotte,Weekly,"2022-11-13 00:00:00",Conventional,1.128012407,316562.39,111715.09,47222.96,918.98,119722.82,,,,36982.54
Chicago,Weekly,"2022-12-04 00:00:00",Conventional,1.262272685,1034200.61,173167.92,142803.01,25959.94,187774.99,,,,504494.76
Chicago,Weekly,"2022-11-27 00:00:00",Conventional,1.255821648,646190.29,123323.34,69133.65,22465.18,182467.66,,,,248800.45
Chicago,Weekly,"2022-11-20 00:00:00",Conventional,1.209582732,716595.29,129783.56,72413.64,24198.21,234616.88,,,,255583.00
Chicago,Weekly,"2022-11-13 00:00:00",Conventional,1.180779087,1021584.81,190693.04,117107.37,15297.27,280015.20,,,,418471.94
Cincinnati/Dayton,Weekly,"2022-12-04 00:00:00",Conventional,1.125998382,260161.05,46904.27,43915.07,3018.53,30158.71,,,,136164.46
Cincinnati/Dayton,Weekly,"2022-11-27 00:00:00",Conventional,1.181798605,201779.21,39022.13,34042.92,3266.54,28730.46,,,,96717.16
Cincinnati/Dayton,Weekly,"2022-11-20 00:00:00",Conventional,1.187440559,215745.43,43281.13,34815.69,4667.16,33431.28,,,,99550.17
Cincinnati/Dayton,Weekly,"2022-11-13 00:00:00",Conventional,1.059945746,225814.74,50171.14,48644.71,2849.34,34764.13,,,,89385.43
Columbus,Weekly,"2022-12-04 00:00:00",Conventional,0.986683984,227112.39,61620.02,16663.90,2907.18,30634.63,,,,115286.67
Columbus,Weekly,"2022-11-27 00:00:00",Conventional,1.044444389,174000.85,43302.53,13222.57,2943.26,29297.61,,,,85234.87
Columbus,Weekly,"2022-11-20 00:00:00",Conventional,1.101326801,181994.71,44270.86,19196.53,5155.70,32429.87,,,,80941.74
Columbus,Weekly,"2022-11-13 00:00:00",Conventional,0.985822950,209047.22,62551.30,15501.23,3511.60,32550.85,,,,94932.23
"Dallas/Ft. Worth",Weekly,"2022-12-04 00:00:00",Conventional,0.821391031,1299618.10,351873.82,121354.77,2639.11,425309.51,,,,398440.89
"Dallas/Ft. Worth",Weekly,"2022-11-27 00:00:00",Conventional,0.761561794,1240236.33,294813.44,104029.88,2780.85,512938.60,,,,325673.56
"Dallas/Ft. Worth",Weekly,"2022-11-20 00:00:00",Conventional,0.706241012,1544660.57,334117.75,102842.93,2721.73,742179.89,,,,362798.27
"Dallas/Ft. Worth",Weekly,"2022-11-13 00:00:00",Conventional,0.786309760,1412322.56,380404.62,137834.07,3084.94,477808.27,,,,413190.66
Denver,Weekly,"2022-12-04 00:00:00",Conventional,0.978841731,938730.59,143702.85,77921.80,2185.79,205557.80,,,,509362.35
Denver,Weekly,"2022-11-27 00:00:00",Conventional,0.978043551,750926.79,135430.90,51487.73,2034.45,195934.11,,,,366039.59
Denver,Weekly,"2022-11-20 00:00:00",Conventional,0.998572002,833554.87,160661.64,55966.98,1888.73,211464.29,,,,403573.24
Denver,Weekly,"2022-11-13 00:00:00",Conventional,0.942612420,912511.27,170447.19,91382.93,2193.15,246800.45,,,,401687.54
Detroit,Weekly,"2022-12-04 00:00:00",Conventional,1.206208433,381161.53,69850.39,69759.14,14573.89,82230.04,,,,144748.06
Detroit,Weekly,"2022-11-27 00:00:00",Conventional,1.259204063,280846.37,62294.99,42661.66,14887.67,76608.86,,,,84393.19
Detroit,Weekly,"2022-11-20 00:00:00",Conventional,1.300515763,322316.83,58756.14,48294.82,29425.90,98738.94,,,,87101.02
Detroit,Weekly,"2022-11-13 00:00:00",Conventional,1.112891780,358530.72,59151.32,63238.72,13138.58,120755.31,,,,102246.80
"Grand Rapids",Weekly,"2022-12-04 00:00:00",Conventional,1.260229292,119833.16,30077.36,30743.75,17122.81,32723.98,,,,9165.26
"Grand Rapids",Weekly,"2022-11-27 00:00:00",Conventional,1.246938661,113517.76,27799.04,28363.42,17851.39,31517.44,,,,7986.48
"Grand Rapids",Weekly,"2022-11-20 00:00:00",Conventional,1.357344572,128065.17,17788.06,36595.09,27774.40,35706.57,,,,10201.05
"Grand Rapids",Weekly,"2022-11-13 00:00:00",Conventional,1.202824938,138278.30,19623.41,45038.26,16735.58,49449.05,,,,7431.99
Harrisburg/Scranton,Weekly,"2022-12-04 00:00:00",Conventional,1.140350907,325152.91,120834.46,93008.40,3418.49,98374.00,,,,9517.57
Harrisburg/Scranton,Weekly,"2022-11-27 00:00:00",Conventional,1.157902617,296479.26,113181.96,81063.04,2061.18,95527.29,,,,4645.80
Harrisburg/Scranton,Weekly,"2022-11-20 00:00:00",Conventional,1.171015121,313952.11,105430.69,81721.51,2528.56,114264.47,,,,10006.90
Harrisburg/Scranton,Weekly,"2022-11-13 00:00:00",Conventional,1.113933594,366870.68,130800.65,96979.62,2854.25,122866.91,,,,13369.24
Hartford/Springfield,Weekly,"2022-12-04 00:00:00",Conventional,1.149568972,340031.36,17434.53,256725.20,46.63,53539.94,,,,12285.06
Hartford/Springfield,Weekly,"2022-11-27 00:00:00",Conventional,1.314583173,262118.72,11584.80,187918.82,54.24,53364.89,,,,9195.96
Hartford/Springfield,Weekly,"2022-11-20 00:00:00",Conventional,1.439761291,270284.92,15100.43,185713.60,54.37,60978.65,,,,8437.87
Hartford/Springfield,Weekly,"2022-11-13 00:00:00",Conventional,1.350597126,315596.14,17090.45,226324.79,128.30,61429.07,,,,10623.53
Houston,Weekly,"2022-12-04 00:00:00",Conventional,0.800185549,922301.95,277385.29,137526.04,4006.35,246684.15,,,,256700.12
Houston,Weekly,"2022-11-27 00:00:00",Conventional,0.790923006,787501.40,223292.87,102133.71,4639.70,231358.24,,,,226076.88
Houston,Weekly,"2022-11-20 00:00:00",Conventional,0.760811160,902840.97,250882.98,78948.52,4571.88,309158.77,,,,259278.82
Houston,Weekly,"2022-11-13 00:00:00",Conventional,0.789379862,956886.95,275545.14,145806.24,5997.48,253502.15,,,,276035.95
Indianapolis,Weekly,"2022-12-04 00:00:00",Conventional,0.901582464,243967.81,65985.82,31240.87,4805.55,47513.93,,,,94421.64
Indianapolis,Weekly,"2022-11-27 00:00:00",Conventional,0.938931450,192135.72,48848.30,30481.90,4528.77,45008.37,,,,63268.39
Indianapolis,Weekly,"2022-11-20 00:00:00",Conventional,0.952157604,214309.46,50286.11,33302.76,6900.88,51715.23,,,,72104.49
Indianapolis,Weekly,"2022-11-13 00:00:00",Conventional,0.888078950,238268.85,65341.39,37761.43,3763.15,53562.17,,,,77840.70
Jacksonville,Weekly,"2022-12-04 00:00:00",Conventional,1.113247187,207420.89,107518.04,2622.18,16.87,40807.07,,,,56456.73
Jacksonville,Weekly,"2022-11-27 00:00:00",Conventional,1.128117763,179161.45,96245.49,2572.86,15.07,35945.71,,,,44382.33
Jacksonville,Weekly,"2022-11-20 00:00:00",Conventional,1.121257615,188103.16,101313.88,3435.48,15.65,38332.41,,,,45005.74
Jacksonville,Weekly,"2022-11-13 00:00:00",Conventional,1.126717909,204018.77,109601.15,3511.94,32.99,40184.81,,,,50687.87
"Las Vegas",Weekly,"2022-12-04 00:00:00",Conventional,0.907415410,414803.70,59220.76,21337.60,417.58,164979.66,,,,168848.11
"Las Vegas",Weekly,"2022-11-27 00:00:00",Conventional,0.981453387,312296.94,51727.63,18479.77,782.55,104730.07,,,,136576.91
"Las Vegas",Weekly,"2022-11-20 00:00:00",Conventional,1.001181787,363365.74,57797.00,17676.91,2938.01,127166.16,,,,157787.66
"Las Vegas",Weekly,"2022-11-13 00:00:00",Conventional,1.010042675,405952.80,62832.77,19420.30,5259.30,126478.56,,,,191961.87
"Los Angeles",Weekly,"2022-12-04 00:00:00",Conventional,1.203685544,2656425.24,564138.09,15787.17,120185.53,626696.65,,,,1329617.79
"Los Angeles",Weekly,"2022-11-27 00:00:00",Conventional,1.170148920,2390583.53,517868.32,12306.64,129917.70,732985.25,,,,997505.61
"Los Angeles",Weekly,"2022-11-20 00:00:00",Conventional,1.186304574,2478650.44,607919.63,14792.65,168848.86,660011.65,,,,1027077.65
"Los Angeles",Weekly,"2022-11-13 00:00:00",Conventional,1.186250221,2580561.07,673346.77,14931.64,113472.84,748011.48,,,,1030798.35
Louisville,Weekly,"2022-12-04 00:00:00",Conventional,1.121113123,104265.60,21354.69,8360.87,1136.93,22153.75,,,,51259.36
Louisville,Weekly,"2022-11-27 00:00:00",Conventional,1.106339443,89295.33,17083.82,7321.69,1244.35,20494.32,,,,43151.15
Louisville,Weekly,"2022-11-20 00:00:00",Conventional,1.106774094,96440.32,19433.24,7442.88,1446.20,24065.31,,,,44052.69
Louisville,Weekly,"2022-11-13 00:00:00",Conventional,1.019609872,104130.48,23110.35,17069.29,1113.74,24903.73,,,,37933.37
"Miami/Ft. Lauderdale",Weekly,"2022-12-04 00:00:00",Conventional,1.095674896,919909.03,503299.28,11726.13,255.19,236766.12,,,,167862.30
"Miami/Ft. Lauderdale",Weekly,"2022-11-27 00:00:00",Conventional,1.112980660,800933.49,434762.24,10035.81,177.82,211914.64,,,,144042.97
"Miami/Ft. Lauderdale",Weekly,"2022-11-20 00:00:00",Conventional,1.107771099,840396.24,464517.48,10998.80,227.98,225668.70,,,,138983.28
"Miami/Ft. Lauderdale",Weekly,"2022-11-13 00:00:00",Conventional,1.125971924,820469.81,491621.33,12573.99,154.39,190789.85,,,,125330.26
Nashville,Weekly,"2022-12-04 00:00:00",Conventional,1.044866182,248713.27,80765.32,11442.57,59.54,60864.39,,,,95581.45
Nashville,Weekly,"2022-11-27 00:00:00",Conventional,1.027938027,205506.13,69011.82,9562.51,112.69,54591.23,,,,72227.90
Nashville,Weekly,"2022-11-20 00:00:00",Conventional,1.014515680,223714.91,70916.73,9997.58,161.84,61047.72,,,,81591.04
Nashville,Weekly,"2022-11-13 00:00:00",Conventional,1.000797625,242758.49,84907.80,14703.63,678.47,61376.31,,,,81092.28
"Northern New England",Weekly,"2022-12-04 00:00:00",Conventional,0.950859940,561794.50,51726.78,369772.80,86.11,104796.62,,,,35412.19
"Northern New England",Weekly,"2022-11-27 00:00:00",Conventional,1.121755932,319116.73,27669.10,195594.73,34.55,66547.05,,,,29271.30
"Northern New England",Weekly,"2022-11-20 00:00:00",Conventional,1.113202235,393167.26,38162.96,244295.52,41.92,74735.24,,,,35931.62
"Northern New England",Weekly,"2022-11-13 00:00:00",Conventional,1.119077095,406848.35,41229.44,255629.00,38.48,72591.69,,,,37359.73
"New Orleans/Mobile",Weekly,"2022-12-04 00:00:00",Conventional,0.855946727,302830.72,102159.73,2159.50,302.05,136957.03,,,,61252.40
"New Orleans/Mobile",Weekly,"2022-11-27 00:00:00",Conventional,0.851382455,241896.82,82534.06,2687.28,112.55,113625.71,,,,42937.23
"New Orleans/Mobile",Weekly,"2022-11-20 00:00:00",Conventional,0.819135058,298071.68,95030.25,2524.27,231.05,147924.10,,,,52362.01
"New Orleans/Mobile",Weekly,"2022-11-13 00:00:00",Conventional,0.848004736,314521.61,108594.87,2494.58,274.31,143113.67,,,,60044.16
"New York",Weekly,"2022-12-04 00:00:00",Conventional,1.123521095,1868076.49,121955.17,1186786.55,1098.22,477757.53,,,,80479.02
"New York",Weekly,"2022-11-27 00:00:00",Conventional,1.387645440,1324570.68,87967.20,725633.53,711.69,455594.44,,,,54663.83
"New York",Weekly,"2022-11-20 00:00:00",Conventional,1.354135723,1432848.36,93971.69,741468.11,1523.15,537384.51,,,,58500.90
"New York",Weekly,"2022-11-13 00:00:00",Conventional,1.224459640,1860324.92,118075.10,1102542.42,766.82,562048.44,,,,76892.13
Orlando,Weekly,"2022-12-04 00:00:00",Conventional,1.057743383,526478.97,241373.96,5548.43,58.06,170592.82,,,,108905.70
Orlando,Weekly,"2022-11-27 00:00:00",Conventional,1.071190399,450133.44,209717.61,4566.83,17.28,150187.96,,,,85643.75
Orlando,Weekly,"2022-11-20 00:00:00",Conventional,1.060037668,475370.77,212989.58,4774.01,40.24,167465.74,,,,90101.20
Orlando,Weekly,"2022-11-13 00:00:00",Conventional,1.053536960,508653.44,218959.00,5139.36,45.52,167317.02,,,,117192.53
Peoria/Springfield,Weekly,"2022-12-04 00:00:00",Conventional,0.903751623,112182.37,41715.57,6270.56,2227.72,29925.05,,,,32043.47
Peoria/Springfield,Weekly,"2022-11-27 00:00:00",Conventional,0.927611951,85059.84,28238.37,4893.62,2046.68,26144.81,,,,23736.36
Peoria/Springfield,Weekly,"2022-11-20 00:00:00",Conventional,0.938307451,95745.84,29357.04,5889.79,3579.10,28653.65,,,,28266.26
Peoria/Springfield,Weekly,"2022-11-13 00:00:00",Conventional,0.916135838,112372.03,34567.90,6477.23,2504.10,33351.77,,,,35471.04
Philadelphia,Weekly,"2022-12-04 00:00:00",Conventional,1.160199189,520432.18,123023.35,190855.72,895.64,170450.43,,,,35207.04
Philadelphia,Weekly,"2022-11-27 00:00:00",Conventional,1.199251417,429272.67,105774.89,134107.34,563.50,161317.14,,,,27509.80
Philadelphia,Weekly,"2022-11-20 00:00:00",Conventional,1.203955221,466740.94,100734.18,139437.21,560.05,194906.54,,,,31102.96
Philadelphia,Weekly,"2022-11-13 00:00:00",Conventional,1.076929996,605561.92,137677.85,198417.19,401.67,231758.32,,,,37306.88
Phoenix/Tucson,Weekly,"2022-12-04 00:00:00",Conventional,0.829171487,1245825.51,333767.58,123007.60,2964.44,256392.14,,,,529693.75
Phoenix/Tucson,Weekly,"2022-11-27 00:00:00",Conventional,0.894277036,944761.59,251184.77,98193.54,3484.50,151812.07,,,,440086.71
Phoenix/Tucson,Weekly,"2022-11-20 00:00:00",Conventional,0.921690280,1034318.72,275375.29,105769.12,3335.34,191452.13,,,,458386.83
Phoenix/Tucson,Weekly,"2022-11-13 00:00:00",Conventional,0.880486241,1226036.67,299400.25,130688.58,3174.07,203923.22,,,,588850.55
Pittsburgh,Weekly,"2022-12-04 00:00:00",Conventional,1.397164744,89506.21,28097.79,13849.94,14.17,28995.30,,,,18549.00
Pittsburgh,Weekly,"2022-11-27 00:00:00",Conventional,0.972989512,113639.78,45020.88,12998.57,15.58,23655.82,,,,31948.93
Pittsburgh,Weekly,"2022-11-20 00:00:00",Conventional,1.230006620,102166.73,32356.44,16273.46,39.21,28738.25,,,,24759.36
Pittsburgh,Weekly,"2022-11-13 00:00:00",Conventional,1.225666734,102742.10,33515.64,14938.54,27.88,29142.61,,,,25117.43
Portland,Weekly,"2022-12-04 00:00:00",Conventional,1.114796351,582293.31,96574.63,64241.00,4559.04,97913.07,,,,319005.57
Portland,Weekly,"2022-11-27 00:00:00",Conventional,1.202346127,429839.81,72044.90,26657.86,4339.03,110150.62,,,,216647.41
Portland,Weekly,"2022-11-20 00:00:00",Conventional,1.291621302,471534.45,89896.34,38092.75,4314.42,95711.59,,,,243519.35
Portland,Weekly,"2022-11-13 00:00:00",Conventional,1.124277424,594017.38,101454.95,50366.59,4068.12,106581.47,,,,331546.26
Providence,Weekly,"2022-12-04 00:00:00",Conventional,1.038634829,107229.60,3492.37,65817.74,41.11,29502.46,,,,8375.93
Providence,Weekly,"2022-11-27 00:00:00",Conventional,1.528558825,58220.18,2518.03,36038.08,7.91,12466.43,,,,7189.74
Providence,Weekly,"2022-11-20 00:00:00",Conventional,1.518085247,67214.86,3764.31,40984.32,35.91,13530.63,,,,8899.69
Providence,Weekly,"2022-11-13 00:00:00",Conventional,1.500305860,69097.90,3492.32,41397.17,19.80,15531.47,,,,8657.13
Raleigh/Greensboro,Weekly,"2022-12-04 00:00:00",Conventional,1.157337052,368712.41,137857.37,53285.67,575.80,131063.32,,,,45930.25
Raleigh/Greensboro,Weekly,"2022-11-27 00:00:00",Conventional,1.180658858,318818.55,114760.76,47257.02,648.71,121242.90,,,,34909.15
Raleigh/Greensboro,Weekly,"2022-11-20 00:00:00",Conventional,1.202621531,319117.11,96192.82,49252.68,792.81,138363.13,,,,34515.67
Raleigh/Greensboro,Weekly,"2022-11-13 00:00:00",Conventional,1.101778419,387565.05,132860.42,58148.86,759.87,149803.99,,,,45991.91
Richmond/Norfolk,Weekly,"2022-12-04 00:00:00",Conventional,1.097032637,274008.65,81117.78,65571.49,333.81,73973.85,,,,53011.73
Richmond/Norfolk,Weekly,"2022-11-27 00:00:00",Conventional,1.121511614,220514.70,60341.08,53114.73,161.90,67255.21,,,,39641.77
Richmond/Norfolk,Weekly,"2022-11-20 00:00:00",Conventional,1.124085153,237293.14,68331.60,58882.19,390.91,69855.28,,,,39833.16
Richmond/Norfolk,Weekly,"2022-11-13 00:00:00",Conventional,1.055156366,269454.14,85691.07,69584.49,824.26,77026.73,,,,36327.58
Roanoke,Weekly,"2022-12-04 00:00:00",Conventional,1.063538516,157659.04,47207.39,25118.43,195.82,35013.31,,,,50124.09
Roanoke,Weekly,"2022-11-27 00:00:00",Conventional,1.066366043,124261.00,36728.97,19258.91,115.91,30049.09,,,,38108.11
Roanoke,Weekly,"2022-11-20 00:00:00",Conventional,1.047256235,136582.79,41443.71,20917.43,224.43,34780.02,,,,39217.20
Roanoke,Weekly,"2022-11-13 00:00:00",Conventional,0.988465559,152588.16,50888.00,26603.87,496.92,35590.57,,,,39008.79
Sacramento,Weekly,"2022-12-04 00:00:00",Conventional,1.494310921,342019.10,115327.15,83065.35,1497.30,67715.44,,,,74413.87
Sacramento,Weekly,"2022-11-27 00:00:00",Conventional,1.545006108,302704.71,87486.19,77753.05,1631.15,64844.46,,,,70989.86
Sacramento,Weekly,"2022-11-20 00:00:00",Conventional,1.522025660,327006.66,89608.07,85333.20,1592.04,82240.22,,,,68233.12
Sacramento,Weekly,"2022-11-13 00:00:00",Conventional,1.468184255,353585.51,102795.31,84260.82,2063.95,91022.33,,,,73443.10
"San Diego",Weekly,"2022-12-04 00:00:00",Conventional,1.173118566,507129.49,99761.37,6894.26,12776.04,114645.66,,,,273052.16
"San Diego",Weekly,"2022-11-27 00:00:00",Conventional,1.158102116,475863.18,86248.02,6982.77,14248.32,172981.10,,,,195402.97
"San Diego",Weekly,"2022-11-20 00:00:00",Conventional,1.255388909,465337.20,97486.36,7335.61,18874.41,127933.26,,,,213707.55
"San Diego",Weekly,"2022-11-13 00:00:00",Conventional,1.229164343,485148.41,107024.88,6917.82,16280.51,152543.92,,,,202381.28
