Week Ending,Geography,Type,ASP,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,Bulk GTIN
5/15/2022,Midsouth,Conventional,1.514582961,3542902,1284912.72,431880.81,20699.54,1219617.93,585790.73
5/8/2022,Midsouth,Conventional,1.411750148,4214279,1617482.18,501711.1,23112.35,1277147.1,794826.56
5/1/2022,Midsouth,Conventional,1.36027356,4215963,1518526.31,482061.55,9070.56,1389925.32,816378.88
4/24/2022,Midsouth,Conventional,1.503954305,3561182,1176120.35,475794.06,11559.03,1297671.33,600037.41
5/15/2022,Northeast,Conventional,1.644873485,4668815,1150382.66,1637756.28,36788.95,1520236.73,323650.74
5/8/2022,Northeast,Conventional,1.616569572,5584043,1345747.41,1817107.87,32602.4,1847528.43,541056.98
5/1/2022,Northeast,Conventional,1.476641658,5868075,1284644.32,2564877.83,3602.38,1549822.36,465128.29
4/24/2022,Northeast,Conventional,1.544431617,4882593,1220352.51,1796308.27,2535.51,1501161.08,362235.18
5/15/2022,Plains,Conventional,1.541429251,1560202,511682.44,252476.39,34757.31,427045.72,334240.19
5/8/2022,Plains,Conventional,1.472751849,1893211,603160.66,321691.55,38605.41,513477.2,416276.32
5/1/2022,Plains,Conventional,1.505870693,1808049,624602.09,263534.75,1099.78,539223.9,379588.11
4/24/2022,Plains,Conventional,1.48606744,1609575,542712.51,243807.3,1564.12,506944.57,314546.7
5/15/2022,South Central,Conventional,1.269882685,4150433,1683079.69,339122,55369.28,1109500.22,963361.75
5/8/2022,South Central,Conventional,1.191777211,4900989,1888114.29,382986.66,59237.26,1371813.99,1198836.95
5/1/2022,South Central,Conventional,1.219013671,4856190,1724743.53,436519.03,28782.59,1500841.76,1165303.52
4/24/2022,South Central,Conventional,1.258087211,4366431,1444668.29,456306.85,23445.02,1456557.49,985453.4
5/15/2022,Southeast,Conventional,1.485182114,4102002,2073593.69,151841.8,23639.56,923571.03,929356.13
5/8/2022,Southeast,Conventional,1.471889163,4477437,2159208.98,144624.09,23746.47,1065145.2,1084712.21
5/1/2022,Southeast,Conventional,1.297409515,5841918,2836298.81,177380.92,1505.24,1186660.28,1640072.53
4/24/2022,Southeast,Conventional,1.479925484,4281523,1920467.27,151978.4,2273.35,1085812.54,1120991.74
5/15/2022,West,Conventional,1.546668762,5625326,1282486.75,396131.91,35154,1195850.11,2715703.48
5/8/2022,West,Conventional,1.472109725,6517684,1410483.02,509792.55,41601.95,1448806.55,3107000.42
5/1/2022,West,Conventional,1.456067716,6904558,1468871.86,507867.95,19176.4,1340971.9,3567670.33
4/24/2022,West,Conventional,1.52294907,5539767,1217106.49,389887.21,18131.74,1380571,2534070.69
5/15/2022,California,Organic,2.1005102,305258.56,16654.45,15652.59,2.94,155519.34,117429.24
5/8/2022,California,Organic,2.140826969,300079.05,17629.82,14843.18,0,138305.09,129300.96
5/1/2022,California,Organic,2.160491075,294927.9,17999.59,16817.75,0,127907.99,132202.57
4/24/2022,California,Organic,2.128117599,265348.36,18209.48,16225.94,0,113842.05,117070.88
5/15/2022,Great Lakes,Organic,1.972553547,151794.48,2589.57,12152.95,0,95690.63,41361.33
5/8/2022,Great Lakes,Organic,1.872976768,156480.93,3126.86,12458.18,0,97179.53,43716.36
5/1/2022,Great Lakes,Organic,2.017315044,139264.92,4617.54,13190.18,0,66791.06,54666.14
4/24/2022,Great Lakes,Organic,1.99153478,141290.83,3202.49,11290.63,0,71757.85,55039.86
5/15/2022,Midsouth,Organic,1.891661697,214679.93,1567.88,19268.34,59.19,170314.44,23470.07
5/8/2022,Midsouth,Organic,1.904468651,211255.73,1790.44,18312.58,49.42,163421.19,27682.1
5/1/2022,Midsouth,Organic,1.984500528,177774.93,1799.48,18792.09,70.01,129861.28,27252.06
4/24/2022,Midsouth,Organic,1.8424073,213226.68,3340.81,18546.7,208.94,163215.55,27914.68
5/15/2022,Northeast,Organic,1.921468682,253026.49,14820.62,9876.98,6.61,215667.98,12654.29
5/8/2022,Northeast,Organic,1.891883261,280534.91,15887.11,11879.23,3.19,238499.37,14266.02
5/1/2022,Northeast,Organic,1.91727154,265520.45,14513.93,14625,22.6,220992.7,15366.23
4/24/2022,Northeast,Organic,1.980931907,220151.61,12525.99,10902.45,0,182990.18,13732.99
5/15/2022,Plains,Organic,1.991358495,61445.09,7658.46,1268.74,1.84,46198.92,6317.13
5/8/2022,Plains,Organic,2.037631131,53819.6,7872.69,1910.28,0,38402.54,5634.09
5/1/2022,Plains,Organic,2.093920755,46294.69,8048.25,2152.36,0,30658.83,5435.24
4/24/2022,Plains,Organic,1.924262256,50701.43,8008.14,2420.34,0,34506.08,5766.87
5/15/2022,South Central,Organic,1.921052583,153761.6,38051.51,4716.71,0,92891.43,18101.96
5/8/2022,South Central,Organic,1.842084183,121745.62,18264.45,2707.62,0,83535.72,17237.84
5/1/2022,South Central,Organic,1.932480726,112773.14,15871.06,14166.81,0,67332.3,15402.97
4/24/2022,South Central,Organic,1.66902508,139874.76,16549.19,4640.38,0,99123.66,19561.53
5/15/2022,Southeast,Organic,1.334809001,562170.27,1692.25,6576.89,52.56,462208.15,91640.43
5/8/2022,Southeast,Organic,1.295729203,561123.37,1780.74,6852.18,11.9,478055.53,74423.02
5/1/2022,Southeast,Organic,1.273306522,434614.45,1878.35,9899.54,12.07,361840.32,60984.17
4/24/2022,Southeast,Organic,1.321638516,587310.94,3822.94,9931.35,106.19,478964.66,94485.8
5/15/2022,West,Organic,2.255119761,262161.89,14944.26,18774.86,8.2,89663.47,138771.09
5/8/2022,West,Organic,2.058859113,320893.57,12995.03,20246.94,3.48,91340.88,196307.25
5/1/2022,West,Organic,1.995353137,284881.71,12940.88,17381.07,19.46,77989.3,176551.01
4/24/2022,West,Organic,2.144223673,264807.05,20183.36,15193.53,13.62,84404.63,145011.91
6/12/2022,California,Conventional,1.655019986,5203172.21,1376666.9,431540.57,71206.29,1249437.54,2074320.91
6/5/2022,California,Conventional,1.619588564,5429426.43,1516593.92,365321.72,49831.65,1181331.79,2316347.35
5/29/2022,California,Conventional,1.634970327,5146307.66,1377562.21,366976.63,57778.53,1205909.91,2138080.38
5/22/2022,California,Conventional,1.650771817,4995834.78,1277927.87,352899.26,94646.47,1239255.4,2031105.78
6/12/2022,Great Lakes,Conventional,1.462407349,4047446.86,1151360.68,441419.66,47996.17,815228.35,1591442
6/5/2022,Great Lakes,Conventional,1.565893435,3618349.95,985149.46,389344.98,43307.82,990073.31,1210474.38
5/29/2022,Great Lakes,Conventional,1.613722435,3701008.96,966112.76,498708.54,61285.5,830992.99,1343909.16
5/22/2022,Great Lakes,Conventional,1.606862936,3364069.35,908156.14,373047.13,51949.4,833087.71,1197828.98
6/12/2022,Midsouth,Conventional,1.46469911,3556388.15,1304262.44,532080.92,6703.68,1099001.22,614339.9
6/5/2022,Midsouth,Conventional,1.516887616,3680601.55,1279597.85,489369.16,7380.42,1177701.04,726553.08
5/29/2022,Midsouth,Conventional,1.574197154,3568082.98,1342132.52,494067.6,7189.1,1174154.63,550539.14
5/22/2022,Midsouth,Conventional,1.555002923,3501912.01,1275759.25,459256.89,9624.63,1221090.86,536180.39
6/12/2022,Northeast,Conventional,1.601184969,4442762.39,962427.29,1720572.04,6536.14,1519214.23,234012.7
6/5/2022,Northeast,Conventional,1.502196178,5683270.95,1256108.37,2781551.66,4995.44,1322960.8,317654.68
5/29/2022,Northeast,Conventional,1.690116097,4701671.43,1257008.26,1817101.16,3301.92,1363461.24,260798.84
5/22/2022,Northeast,Conventional,1.687503399,4756654.96,1261041.58,1799237.34,8185.34,1402573.31,285617.39
6/12/2022,Plains,Conventional,1.536498116,1802692,655080.76,265180.08,1169.4,494399.13,386862.63
6/5/2022,Plains,Conventional,1.575023181,1764264.96,662763.06,278399.41,675.45,471589.75,350837.29
5/29/2022,Plains,Conventional,1.601629371,1701781.57,599525.57,279436.62,975.37,479717.17,342126.84
5/22/2022,Plains,Conventional,1.586195447,1686770.69,574926.63,256339.05,7403.4,494282.92,353818.69
6/12/2022,South Central,Conventional,1.307688595,4241002.34,1554132.59,372233.56,31280.74,1146945.68,1136409.78
6/5/2022,South Central,Conventional,1.30470927,4462965.43,1850460.03,362807.07,30445.97,1069451.29,1149801.07
5/29/2022,South Central,Conventional,1.365678793,4171393.03,1781952.13,326340.37,23236.09,1055751.42,984113.03
5/22/2022,South Central,Conventional,1.340119826,4142277.14,1685733.94,310644.55,31391.29,1142924.34,971583.03
6/12/2022,Southeast,Conventional,1.48439153,4358229.87,2061264.83,183415.91,865.27,1039062.1,1073621.77
6/5/2022,Southeast,Conventional,1.502981687,4478091.69,2142382.13,153836.05,2286.48,994878.51,1184708.52
5/29/2022,Southeast,Conventional,1.532229777,4393518.61,2168175.57,147336.82,1713.33,994588.27,1081704.63
5/22/2022,Southeast,Conventional,1.517241828,4326017.34,2099357.85,153193.17,4344.32,1058201.47,1010920.54
6/12/2022,West,Conventional,1.413109841,6675706.51,1700043.33,483966.54,15420.82,1304009.46,3172266.35
6/5/2022,West,Conventional,1.49763285,6026400.83,1459910.33,486156.05,14444.81,1273638.02,2792251.63
5/29/2022,West,Conventional,1.549501897,5877430.86,1401375.35,488352.04,14776.61,1200098.64,2772828.22
5/22/2022,West,Conventional,1.610007788,5654321.3,1275596.01,411227.43,17420.01,1311035.05,2639042.79
6/12/2022,California,Organic,2.052342387,330083,48718.12,12.64,298703.67,212943.64,276856.09
6/5/2022,California,Organic,2.102754385,310294.59,42800.3,0,289816.07,205707.61,272151.03
5/29/2022,California,Organic,2.174989521,306357.03,57853.05,0,312552.23,187968.4,248300.79
5/22/2022,California,Organic,2.105546193,329089.16,51938.03,9.32,311205.7,220345.53,282656.72
6/12/2022,Great Lakes,Organic,1.99748802,116049.2,28629.55,0,86334.54,94903.42,108485.42
6/5/2022,Great Lakes,Organic,2.058768628,134532.85,31008.83,0,106234.31,110988.05,133552.21
5/29/2022,Great Lakes,Organic,1.924037014,171832.03,31445.27,0,124708.75,127834.24,166722.7
5/22/2022,Great Lakes,Organic,1.968592268,163613.1,34769.07,0,133107.61,129156.45,146644.9
6/12/2022,Midsouth,Organic,1.875083357,229915.55,59535.2,237.03,83133.38,267813.32,280841.27
6/5/2022,Midsouth,Organic,2.016547926,190749.38,60655.33,177.26,82670.27,209713.19,234026.2
5/29/2022,Midsouth,Organic,1.954755977,219439.21,61169.75,219.1,87271.08,240368.99,273414.72
5/22/2022,Midsouth,Organic,1.92605523,216189.62,61361.17,154.25,87929.76,239277.47,261863.59
6/12/2022,Northeast,Organic,1.972775423,257314.95,37339.01,0,42254.15,339101.7,401190.95
6/5/2022,Northeast,Organic,2.006994896,249900.77,43239.57,10.31,45658.43,312173.03,382833.81
5/29/2022,Northeast,Organic,1.94160125,271074.52,39477.04,18.53,41350.78,317585.73,406455.48
5/22/2022,Northeast,Organic,1.936969933,260845.44,31337.44,0,37950.9,326556.29,396171.49
6/12/2022,Plains,Organic,2.05977234,49103.47,2342.02,0,8781.07,50657.42,68571.27
6/5/2022,Plains,Organic,2.061350984,56359.22,3843.59,0,13471.27,56004.13,74393.74
5/29/2022,Plains,Organic,2.033003691,59013.84,5074.81,0,14721.43,56882.04,76439.3
5/22/2022,Plains,Organic,2.065843066,57286.54,4156.14,0,17402.25,52601.92,70127.9
6/12/2022,South Central,Organic,1.852217296,102388.74,4364.29,0,48964.67,89961.82,106650.47
6/5/2022,South Central,Organic,1.67599106,165148.16,6183.92,0,63042.45,151807.67,168892.93
5/29/2022,South Central,Organic,1.679042439,201975.8,7261.05,0,79650.48,184417.68,199842.72
5/22/2022,South Central,Organic,1.886962871,139305.05,9978.78,0,73081.87,108743.71,124228.81
6/12/2022,Southeast,Organic,1.448936442,494860.41,16853.35,140.8,140227.26,537527.52,553209.61
6/5/2022,Southeast,Organic,1.431244785,561080.53,18802.04,97.89,163202.75,598897.62,615644.37
5/29/2022,Southeast,Organic,1.411920304,538765.13,20098.3,70.77,172377.26,555073.56,562179.45
5/22/2022,Southeast,Organic,1.380787721,543291.03,20875.06,106.86,182812.57,524464.16,541456.32
6/12/2022,West,Organic,2.210296739,260694.58,70742.45,3.29,354087.24,96460.97,110313.41
6/5/2022,West,Organic,2.269784728,287490.67,55722.89,0,444170.34,103979.94,116624.02
5/29/2022,West,Organic,2.361751075,266116.56,44616.87,0,417114.65,117162.91,130078.14
5/22/2022,West,Organic,2.332642768,265457.54,48549.29,80.36,398285.4,119494.59,133257.49
7/10/2022,California,Conventional,1.592839898,5662502.55,1595981.16,364337.48,188969.15,1349467.58,2163747.18
7/3/2022,California,Conventional,1.654677024,5633359.19,1444254.98,378390.84,119454.73,1306428.04,2384830.6
6/26/2022,California,Conventional,1.644804746,5720888.63,1478573.97,363578.74,116648.62,1268530.06,2493557.24
6/19/2022,California,Conventional,1.65115263,5677741.56,1412085.1,388651.64,131781.74,1299342.8,2445880.29
7/10/2022,Great Lakes,Conventional,1.55587958,3287509.23,794993.89,443412.77,32853.03,719592.41,1296657.13
7/3/2022,Great Lakes,Conventional,1.516916355,3788352.33,900829.32,653274.56,51075.95,640472.47,1542700.03
6/26/2022,Great Lakes,Conventional,1.511855109,3561518.89,1156026.44,440133.36,36728.57,647697.03,1280933.49
6/19/2022,Great Lakes,Conventional,1.506360436,3813165.12,1078125.1,477454.64,42092.95,738014.48,1477477.94
7/10/2022,Midsouth,Conventional,1.481735034,3288385.97,1019386.65,563989.43,9379.43,1102460.31,593170.15
7/3/2022,Midsouth,Conventional,1.512001101,3433877.74,1089173.22,594600.13,6335.33,1089525.46,654243.61
6/26/2022,Midsouth,Conventional,1.470463629,3330418.67,1093113.33,548675.21,5434.28,1108327.13,574868.74
6/19/2022,Midsouth,Conventional,1.531416053,3415778.55,1085465.41,530908.03,6342.79,1177795.36,615266.96
7/10/2022,Northeast,Conventional,1.436114883,4869188.39,713746.39,2386394.54,7373.12,1457149.25,304525.08
7/3/2022,Northeast,Conventional,1.531772694,4711893.67,717836.03,2232126.71,5669.11,1504415.26,251846.57
6/26/2022,Northeast,Conventional,1.563122638,4532838.17,732202.47,2181359.83,4761.79,1344762.43,269751.65
6/19/2022,Northeast,Conventional,1.470634925,5339521.61,978913.35,2650496.24,5684.94,1386006.74,318420.34
7/10/2022,Plains,Conventional,1.495140195,1665379.79,607263.84,323661.26,1101.12,420337.43,313016.15
7/3/2022,Plains,Conventional,1.492770546,1816065.16,701361.43,385507.87,852.29,389374.26,338969.3
6/26/2022,Plains,Conventional,1.609095804,1687650.2,633608.53,264325.81,753.94,438992.07,349969.84
6/19/2022,Plains,Conventional,1.587700787,1813577.32,661172.43,279866.38,1235.46,510868.26,360434.78
7/10/2022,South Central,Conventional,1.276723273,4419435.7,1614424.24,307109.69,70850.12,1420199.78,1006851.88
7/3/2022,South Central,Conventional,1.334899026,4088572.52,1601296.78,372064.8,96058.32,1066973.84,952178.78
6/26/2022,South Central,Conventional,1.328062224,3943423.2,1565973.32,374598.3,42296.03,1016317.14,944238.41
6/19/2022,South Central,Conventional,1.331862547,4140392.62,1531443.37,409028.02,43996.75,1228750.55,927173.93
7/10/2022,Southeast,Conventional,1.326701068,4240321.48,1832338.66,329219.69,997.98,1244136.14,833629.02
7/3/2022,Southeast,Conventional,1.31132937,4579840.17,1907672.74,291126.33,992.44,1332626.9,1047421.76
6/26/2022,Southeast,Conventional,1.388683152,4358975.65,1986672.55,226069.45,1047.67,1137259.52,1007926.47
6/19/2022,Southeast,Conventional,1.479021258,4348448.11,1996461.92,184492.58,856.52,1175274.8,991362.29
7/10/2022,West,Conventional,1.463731713,6173771.51,1481171.59,364117.73,113400.84,1241072.64,2974008.7
7/3/2022,West,Conventional,1.490070997,6043042.58,1415271.5,386528.44,108113.19,1213169.34,2919960.11
6/26/2022,West,Conventional,1.515456518,5550373.74,1319611.76,347545.45,89565.34,1167205.36,2626445.84
6/19/2022,West,Conventional,1.42003563,6159907.42,1586636.5,470655.9,26489.82,1314502.35,2761622.85
7/10/2022,California,Organic,2.187763763,286295.34,19201.89,12763.9,0,145698.49,108631.06
7/3/2022,California,Organic,2.130401002,307858.02,18144.75,15084.07,4.4,160921.11,113703.7
6/26/2022,California,Organic,2.057151584,306145.39,20856.1,17550.44,1.46,166471.83,101265.56
6/19/2022,California,Organic,2.122703056,294185.06,19796.3,17000.14,3.47,141380.46,116004.69
7/10/2022,Great Lakes,Organic,1.988672362,124732.9,3119.46,11156.65,0,73409.48,37047.31
7/3/2022,Great Lakes,Organic,2.056196256,119670.01,3205.5,11307.36,0,67616.37,37540.78
6/26/2022,Great Lakes,Organic,1.8048585,152395.76,2531.13,11439.96,0,98883.76,39540.91
6/19/2022,Great Lakes,Organic,1.841349692,157114.93,3648.71,11057.49,0,99391.78,43016.96
7/10/2022,Midsouth,Organic,2.152831993,158377.01,1508.55,18119.26,64.63,111693.61,26990.97
7/3/2022,Midsouth,Organic,2.082463193,157772.77,1549.95,19551.23,77.7,110905.09,25688.8
6/26/2022,Midsouth,Organic,2.021811061,186086.96,1697.89,19647.59,83.4,129440.6,35217.48
6/19/2022,Midsouth,Organic,2.035722788,197260.19,1928.87,20781.73,84.92,138398.72,36065.96
7/10/2022,Northeast,Organic,2.003103953,246587.32,11036.01,13067.9,8.1,212952.08,9523.23
7/3/2022,Northeast,Organic,2.0029117,264037.34,11999.53,16678.61,11.38,225131.64,10216.18
6/26/2022,Northeast,Organic,2.035230767,240866.61,11865.8,12247.29,1.58,202346.31,14405.63
6/19/2022,Northeast,Organic,1.992936973,272439.51,11538.2,16089.38,0,230288.72,14523.21
7/10/2022,Plains,Organic,1.626795988,55527.77,6804.27,755.78,0,43530.23,4437.48
7/3/2022,Plains,Organic,1.705126904,57825.18,6993.09,1104.41,0,45338.32,4389.36
6/26/2022,Plains,Organic,1.757464301,57337.41,6994.53,985.32,0,45322.81,4034.74
6/19/2022,Plains,Organic,1.873224675,57239.56,5584.77,706.98,0,46865.42,4082.38
7/10/2022,South Central,Organic,1.675923051,116334.92,14566.15,2442.06,0,78508.84,20817.86
7/3/2022,South Central,Organic,1.685398322,123305.29,14601.65,2548.26,0,84860.55,21294.83
6/26/2022,South Central,Organic,1.704395043,121076.85,11988.91,2243.25,0,85450.33,21394.37
6/19/2022,South Central,Organic,1.846627055,129788.38,11495.31,2286.06,0,92812.07,23194.93
7/10/2022,Southeast,Organic,1.573440622,302131.14,1395.08,5997.91,60,218477.27,76200.87
7/3/2022,Southeast,Organic,1.49484825,300979.76,1679.58,5725.26,39.5,247755.86,45779.55
6/26/2022,Southeast,Organic,1.487331966,319094.92,1456.19,6164.95,18.41,268506.26,42949.11
6/19/2022,Southeast,Organic,1.469101484,406781.78,2101.49,7294.42,17.84,366759.44,30608.59
7/10/2022,West,Organic,2.016808889,355093.49,15176.59,31821.65,1.1,61555.58,246538.57
7/3/2022,West,Organic,1.936989799,380562.21,24230.29,43200.55,2.19,69190.92,243938.26
6/26/2022,West,Organic,2.346794148,225821.61,20611.1,31645.66,0,58358.63,115206.21
6/19/2022,West,Organic,2.287875349,248211.56,15189.67,16112.44,0,62717.92,154191.53
8/7/2022,California,Conventional,1.538230493,6102296.73,1618340.3,521766.3,110908.4,1377374.02,2473907.7
7/31/2022,California,Conventional,1.485761717,5842115.17,1670611.53,361958.81,98847.66,1355723.71,2354973.46
7/24/2022,California,Conventional,1.508051806,5564429.4,1563026.01,379147.56,117175.92,1363765.4,2141314.5
7/17/2022,California,Conventional,1.595738877,6033266.56,1471924.8,431367.79,133632.81,1344296.42,2652044.74
8/7/2022,Great Lakes,Conventional,1.309350766,3534956.14,673510.61,480560.5,58957.48,1130031.76,1191895.78
7/31/2022,Great Lakes,Conventional,1.348056246,3626663.78,679072.93,608468.8,56234.18,987469.54,1295418.33
7/24/2022,Great Lakes,Conventional,1.442807351,3928617.38,834426.41,549630.86,52073.09,867282.53,1625204.49
7/17/2022,Great Lakes,Conventional,1.421728036,4056550.04,781893.16,798335.68,96335.58,829125.46,1550860.16
8/7/2022,Midsouth,Conventional,1.204169312,3684242.53,1171122.61,602418.19,52198.23,1335588.12,522915.37
7/31/2022,Midsouth,Conventional,1.366549238,3378037.25,1014276.36,576554.98,52231.57,1219854.41,515119.93
7/24/2022,Midsouth,Conventional,1.441602021,3384562.03,1004480.26,569960.18,55439.52,1141525.54,613156.53
7/17/2022,Midsouth,Conventional,1.384863383,3517790.68,1076150.67,592266.9,54268.66,1136810.34,658294.11
8/7/2022,Northeast,Conventional,1.393539921,4560265.52,647675.54,2218595.3,5389.72,1415001.42,273603.54
7/31/2022,Northeast,Conventional,1.293220923,5402589.62,723261.66,2996021.86,4908.31,1426806.42,251591.37
