Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units","Bulk GTIN"
Birmingham/Montgomery,Weekly,"2020-05-24 00:00:00",Conventional,1.028557350,418153.21,258443.83,12075.47,70.87,80899.52,0.00,0.00,0.00,66663.52
Birmingham/Montgomery,Weekly,"2020-05-31 00:00:00",Conventional,1.126604607,371516.79,229442.40,10214.30,116.78,81145.62,0.00,0.00,0.00,50597.68
Birmingham/Montgomery,Weekly,"2020-06-07 00:00:00",Conventional,1.116609490,364279.57,221761.70,10825.01,103.48,81975.79,0.00,0.00,0.00,49613.59
Birmingham/Montgomery,Weekly,"2020-06-14 00:00:00",Conventional,1.106015079,363271.37,207478.37,9899.81,70.44,88467.95,0.00,0.00,0.00,57354.80
Birmingham/Montgomery,Weekly,"2020-06-21 00:00:00",Conventional,1.075039988,356979.55,196595.09,10783.70,88.83,82056.80,0.00,0.00,0.00,67455.13
Birmingham/Montgomery,Weekly,"2020-06-28 00:00:00",Conventional,1.015865387,358379.27,200134.98,9801.94,83.23,75411.62,0.00,0.00,0.00,72947.49
Birmingham/Montgomery,Weekly,"2020-07-05 00:00:00",Conventional,0.994099009,390782.56,215601.79,10423.64,85.69,88249.65,0.00,0.00,0.00,76421.80
Birmingham/Montgomery,Weekly,"2020-07-12 00:00:00",Conventional,1.023422301,333321.16,172658.92,9308.42,138.82,85812.90,0.00,0.00,0.00,65402.09
Birmingham/Montgomery,Weekly,"2020-07-19 00:00:00",Conventional,0.941062130,368958.93,183707.24,17807.46,118.34,95696.83,0.00,0.00,0.00,71629.06
Birmingham/Montgomery,Weekly,"2020-07-26 00:00:00",Conventional,0.907598311,373085.00,196995.01,16756.04,134.19,91657.69,0.00,0.00,0.00,67542.07
Birmingham/Montgomery,Weekly,"2020-08-02 00:00:00",Conventional,0.912930558,354764.83,193258.10,10431.86,184.28,89895.23,0.00,0.00,0.00,60995.36
Birmingham/Montgomery,Weekly,"2020-08-09 00:00:00",Conventional,0.901899393,362777.62,195199.92,10567.40,126.85,88635.39,0.00,0.00,0.00,68248.06
Birmingham/Montgomery,Weekly,"2020-08-16 00:00:00",Conventional,0.902854550,337609.76,175775.63,10429.87,157.09,86590.00,0.00,0.00,0.00,64657.17
Birmingham/Montgomery,Weekly,"2020-08-23 00:00:00",Conventional,0.911059078,351398.41,182490.54,11442.18,222.41,90149.75,0.00,0.00,0.00,67093.53
Birmingham/Montgomery,Weekly,"2020-08-30 00:00:00",Conventional,0.896703127,342806.88,168867.63,12320.27,85.92,95965.90,0.00,0.00,0.00,65567.16
Birmingham/Montgomery,Weekly,"2020-09-06 00:00:00",Conventional,0.882038959,386736.59,214132.66,10675.17,61.49,84163.72,0.00,0.00,0.00,77703.55
Birmingham/Montgomery,Weekly,"2020-09-13 00:00:00",Conventional,0.884154344,359471.75,194894.10,9300.12,70.14,79089.14,0.00,0.00,0.00,76118.25
Birmingham/Montgomery,Weekly,"2020-09-20 00:00:00",Conventional,0.899519664,324959.24,170500.12,9293.13,51.03,86087.16,0.00,0.00,0.00,59027.79
Birmingham/Montgomery,Weekly,"2020-09-27 00:00:00",Conventional,0.867187205,335057.61,176051.97,10106.05,57.10,82284.07,0.00,0.00,0.00,66558.41
Birmingham/Montgomery,Weekly,"2020-10-04 00:00:00",Conventional,0.867790732,331013.38,175015.41,10378.33,68.23,83885.03,0.00,0.00,0.00,61666.39
Birmingham/Montgomery,Weekly,"2020-10-11 00:00:00",Conventional,0.906752935,310250.33,151602.35,10125.20,34.19,89345.37,0.00,0.00,0.00,59143.23
Birmingham/Montgomery,Weekly,"2020-10-18 00:00:00",Conventional,0.842177703,327300.41,165999.84,10233.39,35.51,85076.84,0.00,0.00,0.00,65954.83
Birmingham/Montgomery,Weekly,"2020-10-25 00:00:00",Conventional,0.775532334,340816.63,177087.55,9732.40,5.67,91284.63,0.00,0.00,0.00,62706.39
Birmingham/Montgomery,Weekly,"2020-11-01 00:00:00",Conventional,0.833895967,308110.23,149782.33,8189.72,9.08,92581.09,0.00,0.00,0.00,57548.00
Birmingham/Montgomery,Weekly,"2020-11-08 00:00:00",Conventional,0.813413070,303438.12,140938.66,9147.05,4.72,97690.31,0.00,0.00,0.00,55657.37
Birmingham/Montgomery,Weekly,"2020-11-15 00:00:00",Conventional,0.819165289,302673.70,148129.49,7153.52,13.29,91747.11,0.00,0.00,0.00,55630.29
Birmingham/Montgomery,Weekly,"2020-11-22 00:00:00",Conventional,0.793516039,285968.55,137040.52,7093.23,6.61,90285.66,0.00,0.00,0.00,51542.53
Birmingham/Montgomery,Weekly,"2020-11-29 00:00:00",Conventional,0.713813066,269833.11,144016.43,5342.44,11.64,74303.68,0.00,0.00,0.00,46158.91
Birmingham/Montgomery,Weekly,"2020-12-06 00:00:00",Conventional,0.783113097,284100.93,132179.15,6730.54,7.71,91799.54,0.00,0.00,0.00,53383.99
Birmingham/Montgomery,Weekly,"2020-12-13 00:00:00",Conventional,0.760100831,292331.57,139676.42,7698.25,7.70,91729.02,0.00,0.00,0.00,53220.17
Birmingham/Montgomery,Weekly,"2020-12-20 00:00:00",Conventional,0.788335772,287093.45,144870.05,6393.85,23.20,86883.70,0.00,0.00,0.00,48922.66
Birmingham/Montgomery,Weekly,"2020-12-27 00:00:00",Conventional,0.726402554,274994.25,142228.13,6481.46,9.62,80671.61,0.00,0.00,0.00,45603.43
Boise,Weekly,"2020-01-06 00:00:00",Conventional,1.172749954,109568.08,34274.34,7952.66,1666.38,14826.75,0.00,0.00,0.00,50847.95
Boise,Weekly,"2020-01-12 00:00:00",Conventional,1.075423001,126817.80,39991.02,8395.99,1179.89,15697.97,0.00,0.00,0.00,61552.93
Boise,Weekly,"2020-01-19 00:00:00",Conventional,0.965999459,134727.10,48776.61,4551.97,1085.25,16120.89,0.00,0.00,0.00,64192.37
Boise,Weekly,"2020-01-26 00:00:00",Conventional,1.108693912,109759.79,41571.43,4793.22,1154.99,17096.82,0.00,0.00,0.00,45143.34
Boise,Weekly,"2020-02-02 00:00:00",Conventional,0.972254278,142087.02,50583.81,6290.69,2807.06,16609.06,0.00,0.00,0.00,65796.40
Boise,Weekly,"2020-02-09 00:00:00",Conventional,1.018544464,123479.92,52317.14,5161.89,1633.62,17274.92,0.00,0.00,0.00,47092.35
Boise,Weekly,"2020-02-16 00:00:00",Conventional,1.140442087,107775.25,40419.55,4398.54,1025.22,16425.98,0.00,0.00,0.00,45505.96
Boise,Weekly,"2020-02-23 00:00:00",Conventional,1.063722567,126043.02,39961.33,5913.37,1144.67,16065.71,0.00,0.00,0.00,62957.93
Boise,Weekly,"2020-03-01 00:00:00",Conventional,1.177556900,114811.36,36219.87,5245.43,935.27,16107.89,0.00,0.00,0.00,56302.90
Boise,Weekly,"2020-03-08 00:00:00",Conventional,1.194500894,122056.47,37735.47,4621.61,1028.98,18517.25,0.00,0.00,0.00,60153.16
Boise,Weekly,"2020-03-15 00:00:00",Conventional,1.466396539,117477.71,36860.83,4759.26,1420.16,21929.35,0.00,0.00,0.00,52508.10
Boise,Weekly,"2020-03-22 00:00:00",Conventional,1.239532940,131759.65,39104.14,6931.28,1158.18,17858.87,0.00,0.00,0.00,66707.19
Boise,Weekly,"2020-03-29 00:00:00",Conventional,1.477501055,109525.97,37182.92,7371.57,1798.26,12741.45,0.00,0.00,0.00,50431.78
Boise,Weekly,"2020-04-05 00:00:00",Conventional,1.351084219,117180.97,42287.56,7866.29,1617.57,16186.57,0.00,0.00,0.00,49222.98
Boise,Weekly,"2020-04-12 00:00:00",Conventional,1.408468128,118882.54,41995.51,8238.53,1966.98,18374.46,0.00,0.00,0.00,48307.06
Boise,Weekly,"2020-04-19 00:00:00",Conventional,1.554513343,106357.80,36002.77,7041.23,2512.09,15105.84,0.00,0.00,0.00,45695.87
Boise,Weekly,"2020-04-26 00:00:00",Conventional,1.498618264,110337.21,33253.36,6522.37,2236.43,18800.21,0.00,0.00,0.00,49524.85
Boise,Weekly,"2020-05-03 00:00:00",Conventional,1.357750830,141254.89,38620.01,10079.35,1860.20,18897.67,0.00,0.00,0.00,71797.67
Boise,Weekly,"2020-05-10 00:00:00",Conventional,1.312235896,140137.56,42672.71,9808.93,1534.23,22889.14,0.00,0.00,0.00,63232.55
Boise,Weekly,"2020-05-17 00:00:00",Conventional,1.350647423,123393.26,37054.86,7185.33,1433.86,20372.68,0.00,0.00,0.00,57346.52
Boise,Weekly,"2020-05-24 00:00:00",Conventional,1.356137811,133168.22,34594.87,7419.86,1487.92,25309.09,0.00,0.00,0.00,64356.48
Boise,Weekly,"2020-05-31 00:00:00",Conventional,1.370682236,126579.36,34009.46,8172.65,1493.03,24409.67,0.00,0.00,0.00,58494.55
Boise,Weekly,"2020-06-07 00:00:00",Conventional,1.325158105,125109.66,34661.91,7600.17,1606.44,23754.89,0.00,0.00,0.00,57486.26
Boise,Weekly,"2020-06-14 00:00:00",Conventional,1.269955882,129756.39,28766.70,9077.99,1700.37,23553.43,0.00,0.00,0.00,66657.89
Boise,Weekly,"2020-06-21 00:00:00",Conventional,1.293305683,123895.72,30442.37,9371.85,1262.71,23288.19,0.00,0.00,0.00,59530.60
Boise,Weekly,"2020-06-28 00:00:00",Conventional,1.252385840,126727.23,32697.33,6837.81,1211.03,24361.53,0.00,0.00,0.00,61619.52
Boise,Weekly,"2020-07-05 00:00:00",Conventional,1.280664490,129813.44,37329.19,6803.93,1752.93,25488.53,0.00,0.00,0.00,58438.86
Boise,Weekly,"2020-07-12 00:00:00",Conventional,1.095363693,139125.68,37151.80,8051.14,1340.20,22980.40,0.00,0.00,0.00,69602.14
Boise,Weekly,"2020-07-19 00:00:00",Conventional,1.240259160,127852.35,34351.04,8077.06,1369.48,25882.41,0.00,0.00,0.00,58172.36
Boise,Weekly,"2020-07-26 00:00:00",Conventional,1.082186197,139755.05,37288.71,7533.10,1228.42,26209.20,0.00,0.00,0.00,67495.63
Boise,Weekly,"2020-08-02 00:00:00",Conventional,1.205346011,126033.92,31270.05,6855.02,2124.07,34348.69,0.00,0.00,0.00,51436.09
Boise,Weekly,"2020-08-09 00:00:00",Conventional,1.221457081,124997.87,33091.94,8463.14,5058.39,28563.06,0.00,0.00,0.00,49821.34
Boise,Weekly,"2020-08-16 00:00:00",Conventional,1.206017899,122079.76,34139.04,7691.01,1326.84,26397.53,0.00,0.00,0.00,52525.34
Boise,Weekly,"2020-08-23 00:00:00",Conventional,1.218380890,117894.22,32839.69,6608.29,1317.06,27257.70,0.00,0.00,0.00,49871.49
Boise,Weekly,"2020-08-30 00:00:00",Conventional,1.209795951,120130.51,29907.46,9278.83,1240.39,26504.95,0.00,0.00,0.00,53198.89
Boise,Weekly,"2020-09-06 00:00:00",Conventional,1.169148536,122465.66,31996.08,8478.02,937.61,28831.85,0.00,0.00,0.00,52222.09
Boise,Weekly,"2020-09-13 00:00:00",Conventional,1.176582038,115545.45,32425.87,6016.58,1086.20,27220.19,0.00,0.00,0.00,48796.61
Boise,Weekly,"2020-09-20 00:00:00",Conventional,1.067135180,126897.34,37416.69,7923.29,914.89,26330.60,0.00,0.00,0.00,54311.87
Boise,Weekly,"2020-09-27 00:00:00",Conventional,1.162834433,117189.88,35133.90,8138.07,817.04,26641.23,0.00,0.00,0.00,46459.65
Boise,Weekly,"2020-10-04 00:00:00",Conventional,1.160382321,118601.23,36695.78,7996.53,926.04,27684.48,0.00,0.00,0.00,45298.39
Boise,Weekly,"2020-10-11 00:00:00",Conventional,1.182838876,112440.38,37050.15,8127.63,824.43,24279.97,0.00,0.00,0.00,42158.20
Boise,Weekly,"2020-10-18 00:00:00",Conventional,1.125614637,112194.63,34386.54,10009.13,876.77,21353.92,0.00,0.00,0.00,45568.27
Boise,Weekly,"2020-10-25 00:00:00",Conventional,1.035022071,116484.32,32380.91,8731.48,820.80,21793.12,0.00,0.00,0.00,52758.00
Boise,Weekly,"2020-11-01 00:00:00",Conventional,1.151533164,107460.46,32805.36,5678.90,1102.50,24574.24,0.00,0.00,0.00,43299.46
Boise,Weekly,"2020-11-08 00:00:00",Conventional,1.123835030,112037.69,32002.74,9302.03,970.05,24471.63,0.00,0.00,0.00,45291.24
Boise,Weekly,"2020-11-15 00:00:00",Conventional,1.079508965,109083.88,27462.22,11728.84,933.60,24585.47,0.00,0.00,0.00,44373.74
Boise,Weekly,"2020-11-22 00:00:00",Conventional,1.150026015,97698.89,24857.05,10108.09,815.71,23711.78,0.00,0.00,0.00,38206.26
Boise,Weekly,"2020-11-29 00:00:00",Conventional,1.063608099,95177.45,24714.41,5706.19,641.76,20283.14,0.00,0.00,0.00,43831.96
Boise,Weekly,"2020-12-06 00:00:00",Conventional,0.984269051,114865.13,30136.99,9617.84,835.80,26077.27,0.00,0.00,0.00,48197.23
Boise,Weekly,"2020-12-13 00:00:00",Conventional,0.917325323,115490.74,29972.15,9639.41,867.88,26595.90,0.00,0.00,0.00,48415.40
Boise,Weekly,"2020-12-20 00:00:00",Conventional,1.106546114,96299.58,27831.03,8172.03,1075.10,25496.36,0.00,0.00,0.00,33725.06
Boise,Weekly,"2020-12-27 00:00:00",Conventional,1.115194526,94679.44,27520.47,9177.91,1111.37,23253.66,0.00,0.00,0.00,33616.03
Boston,Weekly,"2020-01-06 00:00:00",Conventional,1.282837280,627254.88,10061.07,421279.81,1414.44,98332.82,0.00,0.00,0.00,96166.74
Boston,Weekly,"2020-01-12 00:00:00",Conventional,1.387027944,576406.83,12025.08,373917.61,1305.03,127666.29,0.00,0.00,0.00,61492.82
Boston,Weekly,"2020-01-19 00:00:00",Conventional,1.318731883,642863.58,15410.58,404676.85,2323.55,135823.89,0.00,0.00,0.00,84628.71
Boston,Weekly,"2020-01-26 00:00:00",Conventional,1.268919673,661094.93,13094.75,340775.06,1920.95,143856.41,0.00,0.00,0.00,161447.76
Boston,Weekly,"2020-02-02 00:00:00",Conventional,1.300961924,694146.24,15886.24,472116.99,1196.14,147281.29,0.00,0.00,0.00,57665.58
Boston,Weekly,"2020-02-09 00:00:00",Conventional,1.264516822,750826.30,16630.41,437889.98,674.64,124775.15,0.00,0.00,0.00,170856.13
Boston,Weekly,"2020-02-16 00:00:00",Conventional,1.417062227,567412.49,15141.14,373312.25,604.03,109934.76,0.00,0.00,0.00,68420.31
Boston,Weekly,"2020-02-23 00:00:00",Conventional,1.390939917,601388.70,18136.37,371023.76,801.43,109950.99,0.00,0.00,0.00,101476.15
Boston,Weekly,"2020-03-01 00:00:00",Conventional,1.493935474,580721.34,21731.23,391901.39,603.37,118453.00,0.00,0.00,0.00,48032.35
Boston,Weekly,"2020-03-08 00:00:00",Conventional,1.478248667,614941.52,18263.90,382567.36,538.78,132643.50,0.00,0.00,0.00,80927.97
Boston,Weekly,"2020-03-15 00:00:00",Conventional,1.606732045,674391.87,28408.05,427222.80,502.21,164036.10,0.00,0.00,0.00,54222.70
Boston,Weekly,"2020-03-22 00:00:00",Conventional,1.623570007,710127.54,26714.08,454904.43,477.08,145825.80,0.00,0.00,0.00,82206.15
Boston,Weekly,"2020-03-29 00:00:00",Conventional,1.601937868,698444.40,30862.34,451915.21,532.58,140786.51,0.00,0.00,0.00,74347.77
Boston,Weekly,"2020-04-05 00:00:00",Conventional,1.627879984,726031.63,25158.12,481689.47,530.24,180621.57,0.00,0.00,0.00,38032.22
Boston,Weekly,"2020-04-12 00:00:00",Conventional,1.595904341,738177.80,25621.59,449927.34,590.86,192129.65,0.00,0.00,0.00,69908.37
Boston,Weekly,"2020-04-19 00:00:00",Conventional,1.593384079,687840.89,24655.67,421582.15,513.06,163239.24,0.00,0.00,0.00,77850.76
Boston,Weekly,"2020-04-26 00:00:00",Conventional,1.599178493,687124.74,20736.63,407234.72,515.88,181465.33,0.00,0.00,0.00,77172.17
Boston,Weekly,"2020-05-03 00:00:00",Conventional,1.582765431,787523.11,21476.60,487929.32,637.50,182132.95,0.00,0.00,0.00,95346.73
Boston,Weekly,"2020-05-10 00:00:00",Conventional,1.545552687,917620.71,24738.57,622092.07,556.98,180401.71,0.00,0.00,0.00,89831.37
Boston,Weekly,"2020-05-17 00:00:00",Conventional,1.605341917,767978.89,20353.91,498493.22,502.24,174194.09,0.00,0.00,0.00,74435.42
Boston,Weekly,"2020-05-24 00:00:00",Conventional,1.588951965,796384.47,25090.36,504473.31,578.24,188951.40,0.00,0.00,0.00,77291.16
Boston,Weekly,"2020-05-31 00:00:00",Conventional,1.598687191,790632.64,22803.84,510102.19,546.04,174477.45,0.00,0.00,0.00,82703.12
Boston,Weekly,"2020-06-07 00:00:00",Conventional,1.553593318,773724.64,22575.78,490440.22,443.65,172453.28,0.00,0.00,0.00,87811.71
Boston,Weekly,"2020-06-14 00:00:00",Conventional,1.246977331,1024646.17,19920.68,606022.81,429.97,169033.69,0.00,0.00,0.00,229239.02
Boston,Weekly,"2020-06-21 00:00:00",Conventional,1.524695379,729047.90,18497.55,461963.72,349.18,171660.41,0.00,0.00,0.00,76577.05
Boston,Weekly,"2020-06-28 00:00:00",Conventional,1.548010153,724636.85,19642.29,481248.96,577.53,153051.65,0.00,0.00,0.00,70116.42
Boston,Weekly,"2020-07-05 00:00:00",Conventional,1.520841211,738449.69,18168.91,510743.83,527.52,164949.31,0.00,0.00,0.00,44060.11
Boston,Weekly,"2020-07-12 00:00:00",Conventional,1.505476773,736175.38,18085.50,465838.66,460.20,192903.79,0.00,0.00,0.00,58887.22
Boston,Weekly,"2020-07-19 00:00:00",Conventional,1.453899302,715603.22,15625.20,434342.92,571.77,207478.69,0.00,0.00,0.00,57584.64
Boston,Weekly,"2020-07-26 00:00:00",Conventional,1.452284450,742546.09,16703.93,459004.45,613.50,158021.31,0.00,0.00,0.00,108202.89
Boston,Weekly,"2020-08-02 00:00:00",Conventional,1.441900354,688082.73,15134.98,430291.47,436.38,173939.05,0.00,0.00,0.00,68280.86
Boston,Weekly,"2020-08-09 00:00:00",Conventional,1.400804214,717225.13,15450.85,420894.81,421.01,195358.95,0.00,0.00,0.00,85099.50
Boston,Weekly,"2020-08-16 00:00:00",Conventional,1.448962435,712514.70,15547.18,444068.05,521.57,204454.91,0.00,0.00,0.00,47922.98
Boston,Weekly,"2020-08-23 00:00:00",Conventional,1.340555115,706142.49,15847.87,397433.03,382.64,163937.67,0.00,0.00,0.00,128541.28
Boston,Weekly,"2020-08-30 00:00:00",Conventional,1.275883973,737367.10,16534.22,429418.42,380.01,136967.85,0.00,0.00,0.00,154066.60
Boston,Weekly,"2020-09-06 00:00:00",Conventional,1.386982955,650026.99,16219.05,428804.03,406.90,139556.24,0.00,0.00,0.00,65040.76
Boston,Weekly,"2020-09-13 00:00:00",Conventional,1.448429760,611656.88,15883.87,368720.24,433.15,146995.38,0.00,0.00,0.00,79624.24
Boston,Weekly,"2020-09-20 00:00:00",Conventional,1.313374406,693559.70,18144.43,392379.83,395.85,144530.45,0.00,0.00,0.00,138109.13
Boston,Weekly,"2020-09-27 00:00:00",Conventional,1.393515681,647372.82,15370.52,398880.88,409.12,136236.43,0.00,0.00,0.00,96475.87
Boston,Weekly,"2020-10-04 00:00:00",Conventional,1.432171792,603842.16,15284.49,370451.63,337.56,135943.24,0.00,0.00,0.00,81825.24
Boston,Weekly,"2020-10-11 00:00:00",Conventional,1.381582133,626839.66,13738.81,354198.94,421.41,138818.36,0.00,0.00,0.00,119662.14
Boston,Weekly,"2020-10-18 00:00:00",Conventional,1.315722548,616482.26,14807.58,339464.65,323.42,137331.33,0.00,0.00,0.00,124555.29
Boston,Weekly,"2020-10-25 00:00:00",Conventional,1.234260156,692741.11,14758.93,360313.94,246.23,142715.95,0.00,0.00,0.00,174706.06
Boston,Weekly,"2020-11-01 00:00:00",Conventional,1.413296008,598810.25,14035.94,359484.24,354.82,136549.55,0.00,0.00,0.00,88385.69
Boston,Weekly,"2020-11-08 00:00:00",Conventional,1.420944766,584993.76,13181.29,334374.72,377.48,166454.57,0.00,0.00,0.00,70605.70
Boston,Weekly,"2020-11-15 00:00:00",Conventional,1.389162817,622483.38,15799.65,363708.75,393.82,181786.96,0.00,0.00,0.00,60794.20
Boston,Weekly,"2020-11-22 00:00:00",Conventional,1.311153395,586214.84,16183.95,343477.60,386.61,151050.84,0.00,0.00,0.00,75115.83
Boston,Weekly,"2020-11-29 00:00:00",Conventional,1.356652825,492557.08,12684.70,291470.98,286.06,121414.17,0.00,0.00,0.00,66701.18
Boston,Weekly,"2020-12-06 00:00:00",Conventional,1.263112398,641605.92,16186.52,339208.79,191.32,142149.19,0.00,0.00,0.00,143870.10
Boston,Weekly,"2020-12-13 00:00:00",Conventional,1.288147072,618074.15,14601.58,360817.15,162.48,140268.00,0.00,0.00,0.00,102224.94
Boston,Weekly,"2020-12-20 00:00:00",Conventional,1.420267892,574384.24,15817.09,325514.70,80.75,145119.46,0.00,0.00,0.00,87852.23
Boston,Weekly,"2020-12-27 00:00:00",Conventional,1.317751504,562103.14,14431.02,323454.36,223.00,136795.71,0.00,0.00,0.00,87199.05
Buffalo/Rochester,Weekly,"2020-01-06 00:00:00",Conventional,1.206804884,172475.35,10923.37,71389.52,353.21,85956.81,0.00,0.00,0.00,3852.45
Buffalo/Rochester,Weekly,"2020-01-12 00:00:00",Conventional,1.052076185,191259.77,9419.73,63802.59,322.59,114092.36,0.00,0.00,0.00,3622.50
Buffalo/Rochester,Weekly,"2020-01-19 00:00:00",Conventional,1.062817729,198819.92,9645.09,68181.09,258.16,116632.19,0.00,0.00,0.00,4103.40
Buffalo/Rochester,Weekly,"2020-01-26 00:00:00",Conventional,1.026886508,197695.44,8318.17,61493.89,328.78,123675.89,0.00,0.00,0.00,3878.70
Buffalo/Rochester,Weekly,"2020-02-02 00:00:00",Conventional,1.024962422,231114.02,9269.22,100219.94,99.57,116373.98,0.00,0.00,0.00,5151.30
Buffalo/Rochester,Weekly,"2020-02-09 00:00:00",Conventional,1.051119756,191544.88,9502.32,69073.09,62.66,106270.80,0.00,0.00,0.00,6636.00
Buffalo/Rochester,Weekly,"2020-02-16 00:00:00",Conventional,1.214802827,160295.16,9247.65,67570.03,34.29,78604.83,0.00,0.00,0.00,4838.36
Buffalo/Rochester,Weekly,"2020-02-23 00:00:00",Conventional,1.194514123,165466.73,10743.67,59326.17,28.35,91233.65,0.00,0.00,0.00,4134.90
Buffalo/Rochester,Weekly,"2020-03-01 00:00:00",Conventional,1.289696794,176404.23,15492.60,57505.57,193.48,99706.63,0.00,0.00,0.00,3505.95
Buffalo/Rochester,Weekly,"2020-03-08 00:00:00",Conventional,1.261798792,196443.52,13115.01,57122.37,1895.07,118647.28,0.00,0.00,0.00,5663.78
Buffalo/Rochester,Weekly,"2020-03-15 00:00:00",Conventional,1.262086824,225344.83,20549.79,63365.16,2280.27,133590.92,0.00,0.00,0.00,5558.70
Buffalo/Rochester,Weekly,"2020-03-22 00:00:00",Conventional,1.297148391,180890.83,14137.53,50013.25,2139.76,109911.17,0.00,0.00,0.00,4689.12
Buffalo/Rochester,Weekly,"2020-03-29 00:00:00",Conventional,1.325291880,177751.37,17389.48,50287.99,2666.75,104559.67,0.00,0.00,0.00,2847.47
Buffalo/Rochester,Weekly,"2020-04-05 00:00:00",Conventional,1.262181698,209613.24,13825.36,53629.28,2719.29,136068.81,0.00,0.00,0.00,3370.50
Buffalo/Rochester,Weekly,"2020-04-12 00:00:00",Conventional,1.213529336,233257.80,32962.47,53890.76,2589.06,140854.50,0.00,0.00,0.00,2961.00
Buffalo/Rochester,Weekly,"2020-04-19 00:00:00",Conventional,1.206769157,209305.05,16262.58,45802.15,2454.61,140390.40,0.00,0.00,0.00,4395.30
Buffalo/Rochester,Weekly,"2020-04-26 00:00:00",Conventional,1.241564347,227749.67,35526.71,56793.37,2677.29,128467.25,0.00,0.00,0.00,4285.05
Buffalo/Rochester,Weekly,"2020-05-03 00:00:00",Conventional,1.231704501,234048.64,20309.14,57404.34,3135.38,147823.79,0.00,0.00,0.00,5376.00
Buffalo/Rochester,Weekly,"2020-05-10 00:00:00",Conventional,1.177426549,285215.51,60866.91,61977.64,3033.20,152831.83,0.00,0.00,0.00,6505.93
